C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2022-01-03T00:00:00.000Z,-0.005636978428810835,1,0.6421864705068739,0.1469654933310976,1496,0,0.6583629846572876,0.4502277076244354,0.8180983066558838,1.4705882352941184
2022-01-13T00:00:00.000Z,-0.3452768623828888,1,0.5880732674482849,0.1780859018366996,1496,0,0.610903263092041,0.3351046144962311,0.8035352230072021,8.021390374331538
2022-01-23T00:00:00.000Z,0.21999400854110718,0.9188568592071533,0.673282239924778,0.13155323861610482,1496,0,0.6909294724464417,0.4971505105495453,0.832119345664978,0
2022-02-02T00:00:00.000Z,-0.20831528306007385,1,0.42685031530506906,0.24952643341025255,1496,0,0.46150538325309753,0.09446657449007034,0.7464272379875183,6.082887700534758
2022-02-07T00:00:00.000Z,0.01886792480945587,0.9077081680297852,0.6585803058914795,0.1295286138058027,1496,0,0.6786261796951294,0.48632219433784485,0.8124430775642395,0.06684491978609651
2022-02-12T00:00:00.000Z,0.22180916368961334,0.908833384513855,0.6566622663627971,0.12467093475773738,1496,0,0.6744791865348816,0.4903005063533783,0.8051947951316833,0
2022-02-17T00:00:00.000Z,0.23257288336753845,0.9257516264915466,0.6836886030826028,0.12972969754670446,1496,0,0.7026591300964355,0.5106613636016846,0.839483380317688,0
2022-02-27T00:00:00.000Z,0.21371355652809143,0.9338574409484863,0.7035108935884767,0.12883039420745634,1496,0,0.7242120504379272,0.529411792755127,0.8567737340927124,0.601604278074868
2022-03-04T00:00:00.000Z,0.20829220116138458,0.9274238348007202,0.6992653981249607,0.12501155593930774,1496,0,0.7202134132385254,0.5313330888748169,0.845750629901886,0
2022-03-09T00:00:00.000Z,0.195365309715271,0.9368079900741577,0.7044489768478157,0.12841090721310755,1496,0,0.7251815795898438,0.5331582427024841,0.8546614646911621,0
2022-03-14T00:00:00.000Z,0.015323118306696415,0.9074126482009888,0.6707422044408324,0.14071973302389054,1496,0,0.6974720358848572,0.4966724216938019,0.8220574855804443,0.2673796791443858
2022-03-24T00:00:00.000Z,0.22269318997859955,0.9422680139541626,0.7256427962173587,0.12363370530827426,1496,0,0.7464298009872437,0.5622457265853882,0.8693580031394958,0
2022-03-29T00:00:00.000Z,0.22027289867401123,0.9444605112075806,0.7271425203385367,0.12375983112627947,1496,0,0.7489950656890869,0.5615384578704834,0.8709677457809448,0.33422459893048156
2022-04-03T00:00:00.000Z,0.23057077825069427,0.9515400528907776,0.7351946702954111,0.12322136436908118,1496,0,0.7569023370742798,0.5695025324821472,0.8775020241737366,0.3342245989304817
2022-04-08T00:00:00.000Z,0.19987063109874725,0.930632472038269,0.7130473445861897,0.12213694898830543,1496,0,0.7336784601211548,0.5533915162086487,0.8513139486312866,0
2022-04-13T00:00:00.000Z,0.20832094550132751,0.9566695094108582,0.742317533608586,0.12357735832161704,1496,0,0.763207197189331,0.5776796340942383,0.8845325112342834,0
2022-04-18T00:00:00.000Z,0.16356293857097626,0.8796544671058655,0.6795369700533666,0.11697660185127531,1496,0,0.7014375329017639,0.5323159694671631,0.807692289352417,0
2022-04-28T00:00:00.000Z,0.29010239243507385,0.9832271337509155,0.8022933891192491,0.10809975365456248,1496,0,0.8248175382614136,0.6634429693222046,0.9156263470649719,0
2022-05-03T00:00:00.000Z,0.24281391501426697,0.9730790853500366,0.7781684730540628,0.11940645240628656,1496,0,0.8005063533782959,0.6224361658096313,0.9092369675636292,0
2022-05-13T00:00:00.000Z,-0.35148829221725464,1,0.7633393255321059,0.17165284967012473,1496,0,0.8125259280204773,0.5514963269233704,0.9138513803482056,5.147058823529416
2022-05-28T00:00:00.000Z,0.2770209014415741,0.9862520694732666,0.8073015071371981,0.10520292731119432,1496,0,0.8279932737350464,0.6724912524223328,0.9185619950294495,0
2022-06-02T00:00:00.000Z,0.1930561363697052,1,0.779850351698896,0.11811112990072431,1496,0,0.8038731217384338,0.6300851702690125,0.9038262963294983,0.06684491978609634
2022-06-07T00:00:00.000Z,0.2914906442165375,1,0.8359572500149832,0.10550428559728078,1496,0,0.856249988079071,0.7084890604019165,0.9441160559654236,0
2022-06-17T00:00:00.000Z,0.28092485666275024,1,0.817110758991962,0.10405570010151664,1496,0,0.8379530906677246,0.6845528483390808,0.9280458092689514,0
2022-06-27T00:00:00.000Z,0.00958205945789814,0.9601593613624573,0.7772044249222598,0.1474576247770591,1496,0,0.8149779438972473,0.6306483149528503,0.9042305946350098,1.1363636363636365
2022-07-07T00:00:00.000Z,0.266449511051178,1,0.8229475439909625,0.09789271780911522,1496,0,0.8446298241615295,0.7010365724563599,0.923742413520813,0
2022-07-22T00:00:00.000Z,0.24074074625968933,0.9564676880836487,0.7853525934173141,0.1066470973583877,1496,0,0.8064165115356445,0.6511503458023071,0.9005066752433777,0.06684491978609634
2022-07-27T00:00:00.000Z,-0.250623881816864,1,0.7002061774591888,0.18414718985686737,1496,0,0.7536382675170898,0.43354809284210205,0.8731375336647034,3.8770053475935775
2022-08-11T00:00:00.000Z,0.11650485545396805,0.9294419288635254,0.7630889250543266,0.10554376879991637,1496,0,0.7847744226455688,0.630591630935669,0.8754552006721497,0
2022-08-21T00:00:00.000Z,0.19919785857200623,0.9383730292320251,0.7395988945515556,0.10735941741136378,1496,0,0.7587844133377075,0.6003649830818176,0.8600260615348816,0
2022-09-05T00:00:00.000Z,0.21806737780570984,0.9446888566017151,0.722839275345126,0.10985341464459424,1496,0,0.7396021485328674,0.5792099833488464,0.8507625460624695,0
